"PT_1.SPC"
WL/nm,Abs
222.00,1.0237
221.00,1.0532
220.00,1.0846
219.00,1.1177
218.00,1.1528
217.00,1.1885
216.00,1.2262
215.00,1.2626
214.00,1.3001
213.00,1.3366
212.00,1.3707
211.00,1.4065
210.00,1.4373
209.00,1.4653
208.00,1.4908
207.00,1.5166
206.00,1.5320
205.00,1.5466
204.00,1.5591
203.00,1.5603
202.00,1.5643
201.00,1.5581
200.00,1.5541
199.00,1.5404
198.00,1.5222
197.00,1.4856
196.00,1.4632
195.00,1.3907
194.00,1.3096
193.00,1.2299
192.00,1.1375
191.00,1.1061
190.00,0.9299
