"AUCOAG.SPC"
WL/nm,Abs
325.00,0.1908
324.00,0.1920
323.00,0.1938
322.00,0.1942
321.00,0.1950
320.00,0.1957
319.00,0.1965
318.00,0.1975
317.00,0.1981
316.00,0.1991
315.00,0.2003
314.00,0.2020
313.00,0.2031
312.00,0.2050
311.00,0.2060
310.00,0.2072
309.00,0.2082
308.00,0.2097
307.00,0.2112
306.00,0.2118
305.00,0.2127
304.00,0.2141
303.00,0.2157
302.00,0.2177
301.00,0.2206
300.00,0.2234
299.00,0.2246
298.00,0.2250
297.00,0.2256
296.00,0.2262
295.00,0.2277
294.00,0.2289
293.00,0.2296
292.00,0.2304
291.00,0.2319
290.00,0.2340
289.00,0.2354
288.00,0.2363
287.00,0.2376
286.00,0.2391
285.00,0.2413
284.00,0.2430
283.00,0.2446
282.00,0.2464
281.00,0.2484
280.00,0.2497
279.00,0.2487
278.00,0.2490
277.00,0.2500
276.00,0.2512
275.00,0.2529
274.00,0.2545
273.00,0.2556
272.00,0.2577
271.00,0.2592
270.00,0.2609
269.00,0.2628
268.00,0.2645
267.00,0.2663
266.00,0.2683
265.00,0.2700
264.00,0.2717
263.00,0.2730
262.00,0.2746
261.00,0.2764
260.00,0.2775
259.00,0.2790
258.00,0.2803
257.00,0.2811
256.00,0.2823
255.00,0.2831
254.00,0.2839
253.00,0.2848
252.00,0.2853
251.00,0.2860
250.00,0.2866
249.00,0.2872
248.00,0.2880
247.00,0.2894
246.00,0.2906
245.00,0.2922
244.00,0.2942
243.00,0.2965
242.00,0.2994
241.00,0.3036
240.00,0.3082
239.00,0.3142
238.00,0.3216
237.00,0.3307
236.00,0.3422
235.00,0.3564
234.00,0.3735
233.00,0.3942
232.00,0.4193
231.00,0.4478
230.00,0.4824
229.00,0.5225
228.00,0.5683
227.00,0.6184
226.00,0.6772
225.00,0.7452
224.00,0.8216
223.00,0.9112
222.00,1.0102
221.00,1.1124
220.00,1.2228
219.00,1.3368
218.00,1.4572
217.00,1.5824
216.00,1.7095
215.00,1.8254
214.00,1.9390
213.00,2.0486
212.00,2.1041
211.00,2.1499
210.00,2.2325
209.00,2.2948
208.00,2.3046
207.00,2.2518
206.00,2.2220
205.00,2.3143
204.00,2.2607
203.00,2.2359
202.00,2.2328
201.00,2.2340
200.00,2.2557
199.00,2.2170
198.00,2.0606
197.00,1.8118
196.00,1.6832
195.00,1.5674
194.00,1.4772
193.00,1.4024
192.00,1.3626
191.00,1.4853
190.00,1.8491
