"AG2SUC1.SPC"
WL/nm,Abs
288.00,0.1453
287.00,0.1480
286.00,0.1511
285.00,0.1550
284.00,0.1587
283.00,0.1622
282.00,0.1649
281.00,0.1677
280.00,0.1706
279.00,0.1730
278.00,0.1757
277.00,0.1784
276.00,0.1809
275.00,0.1829
274.00,0.1851
273.00,0.1863
272.00,0.1884
271.00,0.1902
270.00,0.1917
269.00,0.1930
268.00,0.1945
267.00,0.1958
266.00,0.1973
265.00,0.1986
264.00,0.2000
263.00,0.2008
262.00,0.2017
261.00,0.2035
260.00,0.2043
259.00,0.2054
258.00,0.2067
257.00,0.2071
256.00,0.2082
255.00,0.2092
254.00,0.2118
253.00,0.2139
252.00,0.2143
251.00,0.2149
250.00,0.2156
249.00,0.2167
248.00,0.2183
247.00,0.2200
246.00,0.2201
245.00,0.2206
244.00,0.2218
243.00,0.2235
242.00,0.2263
241.00,0.2302
240.00,0.2351
239.00,0.2411
238.00,0.2485
237.00,0.2576
236.00,0.2683
235.00,0.2794
234.00,0.2914
233.00,0.3056
232.00,0.3228
231.00,0.3417
230.00,0.3639
229.00,0.3895
228.00,0.4202
227.00,0.4526
226.00,0.4893
225.00,0.5308
224.00,0.5763
223.00,0.6254
222.00,0.6721
221.00,0.7153
220.00,0.7601
219.00,0.8134
218.00,0.8691
217.00,0.9217
216.00,0.9741
215.00,1.0207
214.00,1.0616
213.00,1.0945
212.00,1.1183
211.00,1.1382
210.00,1.1468
209.00,1.1482
208.00,1.1441
207.00,1.1376
206.00,1.1235
205.00,1.1040
204.00,1.0813
203.00,1.0603
202.00,1.0338
201.00,1.0010
200.00,0.9682
199.00,0.9386
198.00,0.8954
197.00,0.8427
196.00,0.7985
195.00,0.7260
194.00,0.6617
193.00,0.5702
192.00,0.4402
191.00,0.3786
190.00,0.1819
