"AUCOAG2.SPC"
WL/nm,Abs
271.00,0.1832
270.00,0.1842
269.00,0.1857
268.00,0.1869
267.00,0.1889
266.00,0.1910
265.00,0.1905
264.00,0.1919
263.00,0.1935
262.00,0.1944
261.00,0.1953
260.00,0.1956
259.00,0.1960
258.00,0.1966
257.00,0.1961
256.00,0.1931
255.00,0.1911
254.00,0.1883
253.00,0.1881
252.00,0.1883
251.00,0.1889
250.00,0.1891
249.00,0.1900
248.00,0.1909
247.00,0.1934
246.00,0.1960
245.00,0.1989
244.00,0.2025
243.00,0.2063
242.00,0.2103
241.00,0.2154
240.00,0.2209
239.00,0.2282
238.00,0.2375
237.00,0.2497
236.00,0.2649
235.00,0.2841
234.00,0.3075
233.00,0.3354
232.00,0.3698
231.00,0.4086
230.00,0.4536
229.00,0.5048
228.00,0.5657
227.00,0.6324
226.00,0.7100
225.00,0.7964
224.00,0.8892
223.00,0.9873
222.00,1.0895
221.00,1.1938
220.00,1.2939
219.00,1.3835
218.00,1.4593
217.00,1.5174
216.00,1.5658
215.00,1.5910
214.00,1.6019
213.00,1.6027
212.00,1.5925
211.00,1.5789
210.00,1.5669
209.00,1.5484
208.00,1.5240
207.00,1.5033
206.00,1.4757
205.00,1.4452
204.00,1.4122
203.00,1.3827
202.00,1.3482
201.00,1.3090
200.00,1.2725
199.00,1.2359
198.00,1.1903
197.00,1.1365
196.00,1.0916
195.00,1.0169
194.00,0.9503
193.00,0.8587
192.00,0.7306
191.00,0.6633
190.00,0.4667
