"AUSUC1.SPC"
WL/nm,Abs
244.00,0.2307
243.00,0.2310
242.00,0.2316
241.00,0.2325
240.00,0.2333
239.00,0.2341
238.00,0.2359
237.00,0.2379
236.00,0.2400
235.00,0.2430
234.00,0.2466
233.00,0.2503
232.00,0.2551
231.00,0.2600
230.00,0.2659
229.00,0.2722
228.00,0.2791
227.00,0.2856
226.00,0.2930
225.00,0.3008
224.00,0.3086
223.00,0.3168
222.00,0.3247
221.00,0.3335
220.00,0.3428
219.00,0.3520
218.00,0.3630
217.00,0.3744
216.00,0.3872
215.00,0.3997
214.00,0.4119
213.00,0.4249
212.00,0.4375
211.00,0.4519
210.00,0.4672
209.00,0.4845
208.00,0.5060
207.00,0.5336
206.00,0.5684
205.00,0.6135
204.00,0.6689
203.00,0.7417
202.00,0.8374
201.00,0.9656
200.00,1.1276
199.00,1.3073
198.00,1.4736
197.00,1.5426
196.00,1.5488
195.00,1.4924
194.00,1.4298
193.00,1.3440
192.00,1.2287
191.00,1.1377
190.00,0.9122
